header_stamp,x,y,cov_x,cov_y
1780280466.041899920,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.042900085,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.042900085,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.043900013,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.043900013,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.044899940,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.044899940,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.046000004,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.046000004,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.046999931,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.046999931,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.048000097,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.048000097,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.049000025,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.049000025,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.049999952,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.049999952,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.050899982,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.050899982,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.051899910,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.051899910,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.052900076,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.052900076,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.053900003,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.053900003,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.055000067,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.055000067,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.055999994,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.055999994,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.056999922,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.056999922,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.058000088,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.058000088,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.058900118,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.058900118,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.059900045,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.059900045,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.060899973,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.060899973,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.061899900,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.061899900,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.062999964,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.062999964,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.063999891,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.063999891,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.065000057,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.065000057,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.065999985,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.065999985,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.066900015,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.066900015,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.067899942,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.067899942,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.068900108,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.068900108,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.069900036,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.069900036,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.071000099,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.071000099,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.072000027,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.072000027,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.072999954,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.072999954,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.073999882,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.073999882,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.075000048,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.075000048,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.075900078,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.075900078,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.076900005,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.076900005,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.077899933,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.077899933,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.078900099,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.078900099,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.079999924,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.079999924,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.081000090,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.081000090,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.082000017,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.082000017,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.082999945,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.082999945,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.083899975,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.083899975,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.084899902,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.084899902,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.085900068,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.085900068,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.086899996,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.086899996,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.088000059,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.088000059,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.088999987,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.088999987,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.089999914,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.089999914,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.091000080,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.091000080,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.091900110,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.091900110,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.092900038,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.092900038,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.093899965,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.093899965,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.094899893,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.094899893,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.095999956,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.095999956,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.096999884,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.096999884,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.098000050,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.098000050,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.098999977,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280466.098999977,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.000000000,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.000000000,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.000900030,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.000900030,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.001899958,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.001899958,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.002899885,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.002899885,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.003900051,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.003900051,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.005000114,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.005000114,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.006000042,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.006000042,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.006999969,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.006999969,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.007999897,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.007999897,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.008899927,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.008899927,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.009900093,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.009900093,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.010900021,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.010900021,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.011899948,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.011899948,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.013000011,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.013000011,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.013999939,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.013999939,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.015000105,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.015000105,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.016000032,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.016000032,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.016900063,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.016900063,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.017899990,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.017899990,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.018899918,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.018899918,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.019900084,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.019900084,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.020999908,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.020999908,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.022000074,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.022000074,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.023000002,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.023000002,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.023999929,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.023999929,-89.89119956261521,-44.641366397498544,0.005,0.005
1780280467.025000095,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.025000095,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.025899887,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.025899887,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.026900053,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.026900053,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.027899981,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.027899981,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.028899908,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.028899908,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.029999971,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.029999971,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.030999899,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.030999899,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.032000065,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.032000065,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.032999992,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.032999992,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.033900023,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.033900023,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.034899950,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.034899950,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.035900116,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.035900116,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.036900043,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.036900043,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.038000107,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.038000107,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.039000034,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.039000034,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.039999962,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.039999962,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.040999889,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.040999889,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.041899920,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.041899920,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.042900085,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.042900085,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.043900013,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.043900013,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.044899940,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.044899940,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.046000004,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.046000004,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.046999931,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.046999931,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.048000097,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.048000097,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.049000025,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.049000025,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.049999952,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.049999952,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.050899982,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.050899982,-89.89119949034253,-44.630289062876905,0.005,0.005
1780280467.051899910,-89.89119949034253,-44.630289062876905,0.005,0.005
