bag_ts,header_stamp,x,y,vx,vy,wz
1780294758.933844090,1780294758.904774189,-209.09469328427588,-103.67604502074734,0.0,0.0,0.0
1780294758.975589991,1780294758.940426588,-209.09469046658177,-103.67604299575976,0.0,0.0,0.0
1780294759.017882586,1780294758.979315996,-209.09468900533315,-103.67604191734014,0.0,0.0,0.0
1780294759.031773090,1780294759.017636061,-209.0946876339149,-103.67604088642662,0.0,0.0,0.0
1780294759.042746305,1780294759.038999319,-209.09468697892612,-103.67604038721709,0.0,0.0,0.0
1780294759.071964741,1780294759.058004141,-209.0946798917707,-103.67603633558461,0.0,0.0,0.0
1780294759.088626623,1780294759.077989578,-209.09467310008816,-103.67603244014124,0.0,0.0,0.0
1780294759.106705189,1780294759.097999096,-209.09466616582563,-103.67602831638303,0.0,0.0,0.0
1780294759.126729012,1780294759.119469881,-209.0946608152153,-103.67602495317313,0.0,0.0,0.0
1780294759.157351017,1780294759.139619350,-209.09465766668737,-103.67602275385697,0.0,0.0,0.0
1780294759.172670126,1780294759.160964012,-209.09465587690764,-103.67602134918735,0.0,0.0,0.0
1780294759.191787481,1780294759.178873301,-209.09465458962063,-103.67602021015341,0.0,0.0,0.0
1780294759.237480640,1780294759.197994709,-209.09465349865366,-103.6760190985103,0.0,0.0,0.0
1780294759.255838156,1780294759.239484310,-209.09465290834015,-103.67601840439566,0.0,0.0,0.0
1780294759.273855686,1780294759.259411335,-209.09465235136338,-103.67601765153519,0.0,0.0,0.0
1780294759.289677620,1780294759.277991772,-209.09465191985092,-103.6760169650507,0.0,0.0,0.0
1780294759.313234091,1780294759.298067570,-209.0946515845922,-103.67601632950448,0.0,0.0,0.0
1780294759.333681345,1780294759.318605185,-209.0946514041104,-103.6760159285824,0.0,0.0,0.0
1780294759.381151438,1780294759.356604099,-209.09465121874413,-103.67601544873672,0.0,0.0,0.0
1780294759.393203974,1780294759.383849144,-209.09465107149754,-103.67601498908402,0.0,0.0,0.0
1780294759.422051907,1780294759.404217958,-209.09465093728335,-103.67601446001468,0.0,0.0,0.0
1780294759.431386471,1780294759.423918724,-209.0946508554774,-103.676014035051,0.0,0.0,0.0
1780294759.463896990,1780294759.438198566,-209.09465077874742,-103.67601346015906,0.0,0.0,0.0
1780294759.475743055,1780294759.459620237,-209.09465074245023,-103.67601298304413,0.0,0.0,0.0
1780294759.496575832,1780294759.479618549,-209.09465072898584,-103.6760125180649,0.0,0.0,0.0
1780294759.509876728,1780294759.497988939,-209.0946507310338,-103.67601221394311,0.0,0.0,0.0
1780294759.536022663,1780294759.518202066,-209.09465074756255,-103.67601176492902,0.0,0.0,0.0
1780294759.557861805,1780294759.538163424,-209.09465076126943,-103.6760115433238,0.0,0.0,0.0
1780294759.577665806,1780294759.566481352,-209.09465078456145,-103.67601125052765,0.0,0.0,0.0
1780294759.592865944,1780294759.579287529,-209.09465081300772,-103.67601096048571,0.0,0.0,0.0
1780294759.608160973,1780294759.599031210,-209.09465085619019,-103.67601060200536,0.0,0.0,0.0
1780294759.636042356,1780294759.618088961,-209.0946508959072,-103.67601031798792,0.0,0.0,0.0
1780294759.664416790,1780294759.638726950,-209.0946509765435,-103.67600982691303,0.0,0.0,0.0
1780294759.670667887,1780294759.661581755,-209.09465106970637,-103.6760093425508,0.0,0.0,0.0
1780294759.698721409,1780294759.679626465,-209.0946512053175,-103.67600872830137,0.0,0.0,0.0
1780294759.721310139,1780294759.701744795,-209.09465135616736,-103.67600812225828,0.0,0.0,0.0
1780294759.734377861,1780294759.724436522,-209.0946515012124,-103.67600758947177,0.0,0.0,0.0
1780294759.755790710,1780294759.738699675,-209.0946516150147,-103.67600719261286,0.0,0.0,0.0
1780294759.771930695,1780294759.759419203,-209.09465171327557,-103.67600686375927,0.0,0.0,0.0
1780294759.789215088,1780294759.778554678,-209.0946517725043,-103.67600666661305,0.0,0.0,0.0
1780294759.815460443,1780294759.798449039,-209.09465185212517,-103.67600640412041,0.0,0.0,0.0
1780294759.831709146,1780294759.817985535,-209.09465195438122,-103.67600607748977,0.0,0.0,0.0
1780294759.847374678,1780294759.837954283,-209.0946520594505,-103.67600575239304,0.0,0.0,0.0
1780294759.878517389,1780294759.858213663,-209.09465223288856,-103.67600523515156,0.0,0.0,0.0
1780294759.891383171,1780294759.877967834,-209.09465243502092,-103.67600465710612,0.0,0.0,0.0
1780294759.917663574,1780294759.898012400,-209.09465262021226,-103.67600414633223,0.0,0.0,0.0
1780294759.938348055,1780294759.919777155,-209.0946527860587,-103.67600370151425,0.0,0.0,0.0
1780294759.960718393,1780294759.943956137,-209.09465295427245,-103.6760032580395,0.0,0.0,0.0
1780294759.983574867,1780294759.960419416,-209.09465305141026,-103.67600300520353,0.0,0.0,0.0
1780294759.988760471,1780294759.979691982,-209.0946531238945,-103.6760028154015,0.0,0.0,0.0
1780294760.007914782,1780294759.998114347,-209.09465322039875,-103.6760025622843,0.0,0.0,0.0
1780294760.027268648,1780294760.017989159,-209.0946533917334,-103.6760021206977,0.0,0.0,0.0
1780294760.054395914,1780294760.038023233,-209.09465347566046,-103.6760015570089,0.0,0.0,0.0
1780294760.073643208,1780294760.058476210,-209.09465357679755,-103.67600092655363,0.0,0.0,0.0
1780294760.110425949,1780294760.080647945,-209.09465369064904,-103.67600030296985,0.0,0.0,0.0
1780294760.115065336,1780294760.110144854,-209.0946537900411,-103.67599982379465,0.0,0.0,0.0
1780294760.134430408,1780294760.118922472,-209.0946538441592,-103.67599947266362,0.0,0.0,0.0
1780294760.154893637,1780294760.138382912,-209.09465392159368,-103.67599913390224,0.0,0.0,0.0
1780294760.176729679,1780294760.158732414,-209.0946539956174,-103.67599886930918,0.0,0.0,0.0
1780294760.189333200,1780294760.181100845,-209.09465407762784,-103.67599860896681,0.0,0.0,0.0
1780294760.216747522,1780294760.198570967,-209.09465418901848,-103.67599828827265,0.0,0.0,0.0
1780294760.230226755,1780294760.219478369,-209.09465430795524,-103.67599797161326,0.0,0.0,0.0
1780294760.243501425,1780294760.237967491,-209.09465440734783,-103.67599772056158,0.0,0.0,0.0
1780294760.273797274,1780294760.258610964,-209.09465456195792,-103.67599734695824,0.0,0.0,0.0
1780294760.294092655,1780294760.278038979,-209.09465472180074,-103.6759969761882,0.0,0.0,0.0
1780294760.316262484,1780294760.307320118,-209.0946548581542,-103.6759966689301,0.0,0.0,0.0
1780294760.333520889,1780294760.318191051,-209.0946550243496,-103.67599630164152,0.0,0.0,0.0
1780294760.344850779,1780294760.338135481,-209.0946551931017,-103.67599593577177,0.0,0.0,0.0
1780294760.365746021,1780294760.358529806,-209.09465536376518,-103.67599557098006,0.0,0.0,0.0
1780294760.395843983,1780294760.378003836,-209.09465556512637,-103.67599514666594,0.0,0.0,0.0
1780294760.420012951,1780294760.400313139,-209.09465576867933,-103.67599472360183,0.0,0.0,0.0
1780294760.440483809,1780294760.423734426,-209.09465594459041,-103.67599436180788,0.0,0.0,0.0
1780294760.464607000,1780294760.440540791,-209.09465612161623,-103.67599400067036,0.0,0.0,0.0
1780294760.473905563,1780294760.466038942,-209.09465624017182,-103.67599376023391,0.0,0.0,0.0
1780294760.501107216,1780294760.477987289,-209.0946563591102,-103.67599352002965,0.0,0.0,0.0
1780294760.522175312,1780294760.509728909,-209.0946564783958,-103.67599328003881,0.0,0.0,0.0
1780294760.530355215,1780294760.523431540,-209.09465659773298,-103.6759930401051,0.0,0.0,0.0
1780294760.548537016,1780294760.538001776,-209.09465677667444,-103.67599268022653,0.0,0.0,0.0
1780294760.599411011,1780294760.560448408,-209.09465704606814,-103.67599214105341,0.0,0.0,0.0
1780294760.618576288,1780294760.608860731,-209.0946572561477,-103.67599172209233,0.0,0.0,0.0
1780294760.642941713,1780294760.620861053,-209.09465749708372,-103.67599124383824,0.0,0.0,0.0
1780294760.657335520,1780294760.645506144,-209.0946577085376,-103.6759908257994,0.0,0.0,0.0
1780294760.679161549,1780294760.664519787,-209.0946578598932,-103.67599052742379,0.0,0.0,0.0
1780294760.704031944,1780294760.691606760,-209.09465795082156,-103.67599034848158,0.0,0.0,0.0
1780294760.729948997,1780294760.715040922,-209.0946580721837,-103.67599010998373,0.0,0.0,0.0
1780294760.759827137,1780294760.747042179,-209.09465819328756,-103.67598987137922,0.0,0.0,0.0
1780294760.795558453,1780294760.774614811,-209.09465834458805,-103.67598957312356,0.0,0.0,0.0
1780294760.818226576,1780294760.799681664,-209.0946584957591,-103.67598927484607,0.0,0.0,0.0
1780294760.837084532,1780294760.823272228,-209.09465861666368,-103.67598903624057,0.0,0.0,0.0
1780294760.850508928,1780294760.841694593,-209.09465873740047,-103.67598879757618,0.0,0.0,0.0
1780294760.868324041,1780294760.860292673,-209.09465885831057,-103.67598855903323,0.0,0.0,0.0
1780294760.891316175,1780294760.878153086,-209.09465900967174,-103.67598826101455,0.0,0.0,0.0
1780294760.910857916,1780294760.899457216,-209.09465916125956,-103.67598796316221,0.0,0.0,0.0
1780294760.930848122,1780294760.917996168,-209.094659343435,-103.67598760594358,0.0,0.0,0.0
1780294760.956530333,1780294760.938003540,-209.09465955630586,-103.67598718944912,0.0,0.0,0.0
1780294760.968315840,1780294760.958472013,-209.09465973902067,-103.67598683266068,0.0,0.0,0.0
1780294760.994593620,1780294760.978274822,-209.09465991801966,-103.67598647397557,0.0,0.0,0.0
1780294761.030124187,1780294760.998300314,-209.09466009425552,-103.67598611389715,0.0,0.0,0.0
1780294761.040895939,1780294761.030864716,-209.09466024045034,-103.67598581352973,0.0,0.0,0.0
1780294761.060749769,1780294761.052052021,-209.09466032820075,-103.67598555783347,0.0,0.0,0.0
1780294761.079509258,1780294761.064740658,-209.0946604209086,-103.67598530478712,0.0,0.0,0.0
1780294761.092104197,1780294761.083007574,-209.09466047070697,-103.67598510459254,0.0,0.0,0.0
1780294761.107868433,1780294761.098252296,-209.09466050045953,-103.67598496931727,0.0,0.0,0.0
1780294761.133230925,1780294761.118118763,-209.09466055569055,-103.67598477202189,0.0,0.0,0.0
1780294761.152852535,1780294761.138461590,-209.0946605975609,-103.67598464316983,0.0,0.0,0.0
1780294761.162840843,1780294761.158023834,-209.09466066585378,-103.6759844528059,0.0,0.0,0.0
1780294761.189326048,1780294761.177969217,-209.09466076383313,-103.67598420267193,0.0,0.0,0.0
1780294761.208303690,1780294761.197970152,-209.09466094795843,-103.67598377170098,0.0,0.0,0.0
1780294761.245248556,1780294761.218512297,-209.09466117090045,-103.6759832858877,0.0,0.0,0.0
1780294761.284764290,1780294761.269579411,-209.094661401789,-103.67598280439326,0.0,0.0,0.0
1780294761.295081854,1780294761.284487247,-209.09466163745125,-103.67598232554062,0.0,0.0,0.0
1780294761.311464071,1780294761.298908472,-209.09466181632519,-103.67598196760338,0.0,0.0,0.0
1780294761.338332415,1780294761.321584702,-209.09473014664013,-103.67601791691621,0.0,0.0,0.0
1780294761.348176479,1780294761.340060472,-209.09485817806757,-103.67608563176422,0.0,0.0,0.0
1780294761.370357037,1780294761.360921144,-209.09497602746458,-103.67614796509088,0.0,0.0,0.0
1780294761.389303684,1780294761.378242016,-209.0951452420281,-103.6762375827209,0.0,0.0,0.0
1780294761.429347992,1780294761.399894714,-209.09540021998518,-103.67637265059355,0.0,0.0,0.0
1780294761.444845676,1780294761.431869507,-209.09562635861332,-103.67649247595159,0.0,0.0,0.0
1780294761.468646288,1780294761.450230837,-209.09583387125136,-103.67660245681999,0.0,0.0,0.0
1780294761.481287956,1780294761.473937750,-209.09602005157424,-103.67670116286703,0.0,0.0,0.0
1780294761.501884222,1780294761.486934185,-209.0961927201111,-103.67679272744735,0.0,0.0,0.0
1780294761.515372515,1780294761.504921913,-209.09629182737356,-103.67684529100903,0.0,0.0,0.0
1780294761.521901369,1780294761.518048525,-209.09638925188725,-103.67689696514253,0.0,0.0,0.0
1780294761.556467533,1780294761.538007498,-209.09653896930226,-103.67697639918424,0.0,0.0,0.0
1780294761.571219683,1780294761.559811115,-209.09667477523433,-103.67704848055338,0.0,0.0,0.0
1780294761.595655441,1780294761.578431368,-209.09679852106635,-103.6771141877612,0.0,0.0,0.0
1780294761.645411730,1780294761.598572731,-209.09693324234814,-103.6771857565397,0.0,0.0,0.0
1780294761.659354448,1780294761.649111748,-209.09703551648565,-103.677240115232,0.0,0.0,0.0
1780294761.680735350,1780294761.665612459,-209.09709413863771,-103.67727128101731,0.0,0.0,0.0
1780294761.704370499,1780294761.690768957,-209.0971500021278,-103.67730098875415,0.0,0.0,0.0
1780294761.714391470,1780294761.706542969,-209.09720432995817,-103.6773298848278,0.0,0.0,0.0
1780294761.726608515,1780294761.718219757,-209.09725714766898,-103.6773579827375,0.0,0.0,0.0
1780294761.747805119,1780294761.737997293,-209.0973556913541,-103.67741043032466,0.0,0.0,0.0
1780294761.776516438,1780294761.758028030,-209.0974741319566,-103.67747351538345,0.0,0.0,0.0
1780294761.804723978,1780294761.782248497,-209.0975799386529,-103.6775299229545,0.0,0.0,0.0
1780294761.839892387,1780294761.813550949,-209.09767613716662,-103.67758125221337,0.0,0.0,0.0
1780294761.862265348,1780294761.845877647,-209.0977639469902,-103.67762814769918,0.0,0.0,0.0
1780294761.875563860,1780294761.866773844,-209.0978152446,-103.6776555633229,0.0,0.0,0.0
1780294761.894312382,1780294761.878162861,-209.09784612280325,-103.67767206532685,0.0,0.0,0.0
1780294761.904825926,1780294761.897994518,-209.09787581478466,-103.67768794036505,0.0,0.0,0.0
1780294761.927903175,1780294761.919687033,-209.0979228448467,-103.67771310036241,0.0,0.0,0.0
1780294761.968644619,1780294761.938009501,-209.09798520756885,-103.6777464853439,0.0,0.0,0.0
1780294761.978688955,1780294761.969228268,-209.09804249181337,-103.67777718613155,0.0,0.0,0.0
1780294761.992989302,1780294761.980396986,-209.0980958040892,-103.67780578754352,0.0,0.0,0.0
1780294762.036106348,1780294762.010795355,-209.09816580977866,-103.67784339363419,0.0,0.0,0.0
1780294762.056745291,1780294762.039218664,-209.09828360055647,-103.67790613329706,0.0,0.0,0.0
1780294762.084907293,1780294762.063596010,-209.09836772083383,-103.67795089546074,0.0,0.0,0.0
1780294762.098274231,1780294762.090660334,-209.0984868090889,-103.67801419929303,0.0,0.0,0.0
1780294762.118104935,1780294762.109417677,-209.09857646326836,-103.6780618860376,0.0,0.0,0.0
1780294762.137361765,1780294762.119854212,-209.09866575982764,-103.67810926241572,0.0,0.0,0.0
1780294762.145278215,1780294762.139672518,-209.09871305025143,-103.67813437729501,0.0,0.0,0.0
1780294762.165915728,1780294762.158007622,-209.09877095816697,-103.67816516424035,0.0,0.0,0.0
1780294762.187175751,1780294762.178488255,-209.09884350609022,-103.67820380975061,0.0,0.0,0.0
1780294762.210641146,1780294762.197987795,-209.09892974359855,-103.67824993253573,0.0,0.0,0.0
1780294762.248893976,1780294762.217989683,-209.0989947221477,-103.67828494052975,0.0,0.0,0.0
1780294762.281645536,1780294762.249278307,-209.09903701762147,-103.67830795996879,0.0,0.0,0.0
1780294762.317178011,1780294762.283967972,-209.09906670448473,-103.67832431537204,0.0,0.0,0.0
1780294762.339812517,1780294762.321367741,-209.0990832631432,-103.6783335507163,0.0,0.0,0.0
1780294762.353323460,1780294762.347064495,-209.09909227656013,-103.67833861679335,0.0,0.0,0.0
1780294762.370196104,1780294762.358644962,-209.09909749260325,-103.6783415549402,0.0,0.0,0.0
1780294762.388053894,1780294762.379970074,-209.09910396927856,-103.67834521979178,0.0,0.0,0.0
1780294762.414845228,1780294762.398520708,-209.09911006408782,-103.6783486827958,0.0,0.0,0.0
1780294762.426610231,1780294762.419195414,-209.09911564060263,-103.67835187184964,0.0,0.0,0.0
1780294762.453032255,1780294762.437998295,-209.09912076123976,-103.67835481994152,0.0,0.0,0.0
1780294762.467567682,1780294762.458576202,-209.09912547879946,-103.67835755497713,0.0,0.0,0.0
1780294762.486442566,1780294762.478523970,-209.0991298382325,-103.67836010071363,0.0,0.0,0.0
1780294762.507832766,1780294762.498004198,-209.09913578863953,-103.67836360811464,0.0,0.0,0.0
1780294762.536019087,1780294762.518008709,-209.0991427861958,-103.67836778970717,0.0,0.0,0.0
1780294762.556452513,1780294762.539370298,-209.09914889531038,-103.67837150165002,0.0,0.0,0.0
1780294762.574203491,1780294762.557994604,-209.0991544963877,-103.67837494499098,0.0,0.0,0.0
1780294762.598528385,1780294762.579879761,-209.09915965429948,-103.67837815401607,0.0,0.0,0.0
1780294762.609631062,1780294762.598449230,-209.09916341964598,-103.67838050623745,0.0,0.0,0.0
1780294762.631470442,1780294762.618225813,-209.09916656475116,-103.6783824702461,0.0,0.0,0.0
1780294762.653014660,1780294762.638003588,-209.0991696257278,-103.67838438975356,0.0,0.0,0.0
1780294762.669109583,1780294762.658070326,-209.09917244579682,-103.67838618190126,0.0,0.0,0.0
1780294762.699310541,1780294762.678011179,-209.099175051292,-103.6783878606069,0.0,0.0,0.0
1780294762.731948614,1780294762.718410492,-209.09917699651052,-103.67838912998766,0.0,0.0,0.0
1780294762.750225544,1780294762.737972975,-209.09917927071876,-103.67839063353736,0.0,0.0,0.0
1780294762.765922785,1780294762.758025408,-209.09918179177652,-103.67839232782174,0.0,0.0,0.0
1780294762.794195890,1780294762.778115749,-209.09918447865468,-103.67839416998922,0.0,0.0,0.0
1780294762.837930441,1780294762.797968149,-209.09918692457114,-103.67839588473295,0.0,0.0,0.0
1780294762.864478111,1780294762.838230371,-209.09918915873993,-103.67839748749296,0.0,0.0,0.0
1780294762.878171682,1780294762.868286133,-209.0991910019629,-103.67839882329298,0.0,0.0,0.0
1780294762.886991978,1780294762.879034519,-209.0991921774197,-103.67839968559593,0.0,0.0,0.0
1780294762.911015987,1780294762.898248434,-209.0991937398217,-103.67840081263613,0.0,0.0,0.0
1780294762.928082943,1780294762.918277025,-209.0991952340983,-103.67840190363445,0.0,0.0,0.0
1780294762.949338675,1780294762.937984943,-209.09919686421736,-103.67840312662969,0.0,0.0,0.0
1780294762.973645926,1780294762.958005905,-209.09919857056892,-103.67840445009132,0.0,0.0,0.0
1780294762.991048813,1780294762.979654074,-209.0992000954558,-103.67840567757449,0.0,0.0,0.0
1780294763.002840519,1780294762.997966290,-209.09920127719602,-103.6784066634187,0.0,0.0,0.0
