t,status
1780280554.022,4
1780280554.023,4
1780280554.024,4
1780280554.025,4
1780280554.0259,4
1780280554.0269,4
1780280554.0279,4
1780280554.0289,4
1780280554.03,4
1780280554.031,4
1780280554.032,4
1780280554.033,4
1780280554.0339,4
1780280554.0349,4
1780280554.0359,4
1780280554.0369,4
1780280554.038,4
1780280554.039,4
1780280554.04,4
1780280554.041,4
1780280554.0419,4
1780280554.0429,4
1780280554.0439,4
1780280554.0449,4
1780280554.046,4
1780280554.047,4
1780280554.048,4
1780280554.049,4
1780280554.05,4
1780280554.0509,4
1780280554.0519,4
1780280554.0529,4
1780280554.0539,4
1780280554.055,4
1780280554.056,4
1780280554.057,4
1780280554.058,4
1780280554.0589,4
1780280554.0599,4
1780280554.0609,4
1780280554.0619,4
1780280554.063,4
1780280554.064,4
1780280554.065,4
1780280554.066,4
1780280554.0669,4
1780280554.0679,4
1780280554.0689,4
1780280554.0699,4
1780280554.071,4
1780280554.072,4
1780280554.073,4
1780280554.074,4
1780280554.075,4
1780280554.0759,4
1780280554.0769,4
1780280554.0779,4
1780280554.0789,4
1780280554.08,4
1780280554.081,4
1780280554.082,4
1780280554.083,4
1780280554.0839,4
1780280554.0849,4
1780280554.0859,4
1780280554.0869,4
1780280554.088,4
1780280554.089,4
1780280554.09,4
1780280554.091,4
1780280554.0919,4
1780280554.0929,4
1780280554.0939,4
1780280554.0949,4
1780280554.096,4
1780280554.097,4
1780280554.098,4
1780280554.099,4
1780280555.0,4
1780280555.0009,4
1780280555.0019,4
1780280555.0029,4
1780280555.0039,4
1780280555.005,4
1780280555.006,4
1780280555.007,4
1780280555.008,4
1780280555.0089,4
1780280555.0099,4
1780280555.0109,4
1780280555.0119,4
1780280555.013,4
1780280555.014,4
1780280555.015,4
1780280555.016,4
1780280555.0169,4
1780280555.0179,4
1780280555.0189,4
1780280555.0199,4
1780280555.021,4
1780280555.022,4
1780280555.023,4
1780280555.024,4
1780280555.025,4
1780280555.0259,4
1780280555.0269,4
1780280555.0279,4
1780280555.0289,4
1780280555.03,4
1780280555.031,4
1780280555.032,4
1780280555.033,4
1780280555.0339,4
1780280555.0349,4
1780280555.0359,4
1780280555.0369,4
1780280555.038,4
1780280555.039,4
1780280555.04,4
1780280555.041,4
1780280555.0419,4
1780280555.0429,4
1780280555.0439,4
1780280555.0449,4
1780280555.046,4
1780280555.047,4
1780280555.048,4
1780280555.049,4
1780280555.05,4
1780280555.0509,4
1780280555.0519,4
1780280555.0529,4
1780280555.0539,4
1780280555.055,4
1780280555.056,4
1780280555.057,4
1780280555.058,4
1780280555.0589,4
1780280555.0599,4
1780280555.0609,4
1780280555.0619,4
1780280555.063,4
1780280555.064,4
1780280555.065,4
1780280555.066,4
1780280555.0669,4
1780280555.0679,4
1780280555.0689,4
1780280555.0699,4
1780280555.071,4
1780280555.072,4
1780280555.073,4
1780280555.074,4
1780280555.075,4
1780280555.0759,4
1780280555.0769,4
1780280555.0779,4
1780280555.0789,4
1780280555.08,4
1780280555.081,4
1780280555.082,4
1780280555.083,4
1780280555.0839,4
1780280555.0849,4
1780280555.0859,4
1780280555.0869,4
1780280555.088,4
1780280555.089,4
1780280555.09,4
1780280555.091,4
1780280555.0919,4
1780280555.0929,4
1780280555.0939,4
1780280555.0949,4
1780280555.096,4
1780280555.097,4
1780280555.098,4
1780280555.099,4
1780280556.0,4
1780280556.0009,4
1780280556.0019,4
1780280556.0029,4
1780280556.0039,4
1780280556.005,4
1780280556.006,4
1780280556.007,4
1780280556.008,4
1780280556.0089,4
1780280556.0099,4
1780280556.0109,4
1780280556.0119,4
1780280556.013,4
1780280556.014,4
1780280556.015,4
1780280556.016,4
1780280556.0169,4
1780280556.0179,4
1780280556.0189,4
1780280556.0199,4
1780280556.021,4
1780280556.022,4
1780280556.023,4
1780280556.024,4
1780280556.025,4
1780280556.0259,4
1780280556.0269,4
1780280556.0279,4
1780280556.0289,4
1780280556.03,4
1780280556.031,4
1780280556.032,4
1780280556.033,4
1780280556.0339,4
1780280556.0349,4
1780280556.0359,4
1780280556.0369,4
1780280556.038,4
1780280556.039,4
1780280556.04,4
1780280556.041,4
1780280556.0419,4
1780280556.0429,4
1780280556.0439,4
1780280556.0449,4
1780280556.046,4
1780280556.047,4
1780280556.048,4
1780280556.049,4
1780280556.05,4
1780280556.0509,4
1780280556.0519,4
1780280556.0529,4
1780280556.0539,4
1780280556.055,4
1780280556.056,4
1780280556.057,4
1780280556.058,4
1780280556.0589,4
1780280556.0599,4
1780280556.0609,4
1780280556.0619,4
1780280556.063,4
1780280556.064,4
1780280556.065,4
1780280556.066,4
1780280556.0669,4
1780280556.0679,4
1780280556.0689,4
1780280556.0699,4
1780280556.071,4
1780280556.072,4
1780280556.073,4
1780280556.074,4
1780280556.075,4
1780280556.0759,4
1780280556.0769,4
1780280556.0779,4
1780280556.0789,4
1780280556.08,4
1780280556.081,4
1780280556.082,4
1780280556.083,4
1780280556.0839,4
1780280556.0849,4
1780280556.0859,4
1780280556.0869,4
1780280556.088,4
1780280556.089,4
1780280556.09,4
1780280556.091,4
1780280556.0919,4
1780280556.0929,4
1780280556.0939,4
1780280556.0949,4
1780280556.096,4
1780280556.097,4
1780280556.098,4
1780280556.099,4
1780280557.0,4
1780280557.0009,4
1780280557.0019,4
1780280557.0029,4
1780280557.0039,4
1780280557.005,4
1780280557.006,4
1780280557.007,4
1780280557.008,4
1780280557.0089,4
1780280557.0099,4
1780280557.0109,4
1780280557.0119,4
1780280557.013,4
1780280557.014,4
1780280557.015,4
1780280557.016,4
1780280557.0169,4
1780280557.0179,4
1780280557.0189,4
1780280557.0199,4
1780280557.021,4
1780280557.022,4
1780280557.023,4
1780280557.024,4
1780280557.025,4
1780280557.0259,4
1780280557.0269,4
1780280557.0279,4
1780280557.0289,4
1780280557.03,4
1780280557.031,4
1780280557.032,4
1780280557.033,4
1780280557.0339,4
1780280557.0349,4
1780280557.0359,4
1780280557.0369,4
1780280557.038,4
1780280557.039,4
1780280557.04,4
1780280557.041,4
1780280557.0419,4
1780280557.0429,4
1780280557.0439,4
1780280557.0449,4
1780280557.046,4
1780280557.047,4
1780280557.048,4
1780280557.049,4
1780280557.05,4
1780280557.0509,4
1780280557.0519,4
1780280557.0529,4
1780280557.0539,4
1780280557.055,4
1780280557.056,4
1780280557.057,4
1780280557.058,4
1780280557.0589,4
1780280557.0599,4
1780280557.0609,4
1780280557.0619,4
1780280557.063,4
1780280557.064,4
1780280557.065,4
1780280557.066,4
1780280557.0669,4
1780280557.0679,4
1780280557.0689,4
1780280557.0699,4
1780280557.071,4
1780280557.072,4
1780280557.073,4
1780280557.074,4
1780280557.075,4
1780280557.0759,4
1780280557.0769,4
1780280557.0779,4
1780280557.0789,4
1780280557.08,4
1780280557.081,4
1780280557.082,4
1780280557.083,4
1780280557.0839,4
1780280557.0849,4
1780280557.0859,4
1780280557.0869,4
1780280557.088,4
1780280557.089,4
1780280557.09,4
1780280557.091,4
1780280557.0919,4
1780280557.0929,4
1780280557.0939,4
1780280557.0949,4
1780280557.096,4
1780280557.097,4
1780280557.098,4
1780280557.099,4
1780280558.0,4
1780280558.0009,4
1780280558.0019,4
1780280558.0029,4
1780280558.0039,4
1780280558.005,4
1780280558.006,4
1780280558.007,4
1780280558.008,4
1780280558.0089,4
1780280558.0099,4
1780280558.0109,4
1780280558.0119,4
1780280558.013,4
1780280558.014,4
1780280558.015,4
1780280558.016,4
1780280558.0169,4
1780280558.0179,4
1780280558.0189,4
1780280558.0199,4
1780280558.021,4
1780280558.022,4
1780280558.023,4
1780280558.024,4
1780280558.025,4
1780280558.0259,4
1780280558.0269,4
1780280558.0279,4
1780280558.0289,4
1780280558.03,4
1780280558.031,4
1780280558.032,4
1780280558.033,4
1780280558.0339,4
1780280558.0349,4
1780280558.0359,4
1780280558.0369,4
1780280558.038,4
1780280558.039,4
1780280558.04,4
1780280558.041,4
1780280558.0419,4
1780280558.0429,4
1780280558.0439,4
1780280558.0449,4
1780280558.046,4
1780280558.047,4
1780280558.048,4
1780280558.049,4
1780280558.05,4
1780280558.0509,4
1780280558.0519,4
1780280558.0529,4
1780280558.0539,4
1780280558.055,4
1780280558.056,4
1780280558.057,4
1780280558.058,4
1780280558.0589,4
1780280558.0599,4
1780280558.0609,4
1780280558.0619,4
1780280558.063,4
1780280558.064,4
1780280558.065,4
1780280558.066,4
1780280558.0669,4
1780280558.0679,4
1780280558.0689,4
1780280558.0699,4
1780280558.071,4
1780280558.072,4
1780280558.073,4
1780280558.074,4
1780280558.075,4
1780280558.0759,4
1780280558.0769,4
1780280558.0779,4
1780280558.0789,4
1780280558.08,4
1780280558.081,4
1780280558.082,4
1780280558.083,4
1780280558.0839,4
1780280558.0849,4
1780280558.0859,4
1780280558.0869,4
1780280558.088,4
1780280558.089,4
1780280558.09,4
1780280558.091,4
1780280558.0919,4
1780280558.0929,4
1780280558.0939,4
1780280558.0949,4
1780280558.096,4
1780280558.097,4
1780280558.098,4
1780280558.099,4
1780280559.0,4
1780280559.0009,4
1780280559.0019,4
1780280559.0029,4
1780280559.0039,4
1780280559.005,4
1780280559.006,4
1780280559.007,4
1780280559.008,4
1780280559.0089,4
1780280559.0099,4
1780280559.0109,4
1780280559.0119,4
1780280559.013,4
1780280559.014,4
1780280559.015,4
1780280559.016,4
1780280559.0169,4
1780280559.0179,4
1780280559.0189,4
1780280559.0199,4
1780280559.021,4
1780280559.022,4
1780280559.023,4
1780280559.024,4
1780280559.025,4
1780280559.0259,4
1780280559.0269,4
1780280559.0279,4
1780280559.0289,4
1780280559.03,4
1780280559.031,4
1780280559.032,4
1780280559.033,4
1780280559.0339,4
1780280559.0349,4
1780280559.0359,4
1780280559.0369,4
1780280559.038,4
1780280559.039,4
1780280559.04,4
1780280559.041,4
1780280559.0419,4
1780280559.0429,4
1780280559.0439,4
1780280559.0449,4
1780280559.046,4
1780280559.047,4
1780280559.048,4
1780280559.049,4
1780280559.05,4
1780280559.0509,4
1780280559.0519,4
1780280559.0529,4
1780280559.0539,4
1780280559.055,4
1780280559.056,4
1780280559.057,4
1780280559.058,4
1780280559.0589,4
1780280559.0599,4
1780280559.0609,4
1780280559.0619,4
1780280559.063,4
1780280559.064,4
1780280559.065,4
1780280559.066,4
1780280559.0669,4
1780280559.0679,4
1780280559.0689,4
1780280559.0699,4
1780280559.071,4
1780280559.072,4
1780280559.073,4
1780280559.074,4
1780280559.075,4
1780280559.0759,4
1780280559.0769,4
1780280559.0779,4
1780280559.0789,4
1780280559.08,4
1780280559.081,4
1780280559.082,4
1780280559.083,4
1780280559.0839,4
1780280559.0849,4
1780280559.0859,4
1780280559.0869,4
1780280559.088,4
1780280559.089,4
1780280559.09,4
1780280559.091,4
1780280559.0919,4
1780280559.0929,4
1780280559.0939,4
1780280559.0949,4
1780280559.096,4
1780280559.097,4
1780280559.098,4
1780280559.099,4
1780280560.0,4
1780280560.0009,4
1780280560.0019,4
1780280560.0029,4
1780280560.0039,4
1780280560.005,4
1780280560.006,4
1780280560.007,4
1780280560.008,4
1780280560.0089,4
1780280560.0099,4
1780280560.0109,4
1780280560.0119,4
1780280560.013,4
1780280560.014,4
1780280560.015,4
1780280560.016,4
1780280560.0169,4
1780280560.0179,4
1780280560.0189,4
1780280560.0199,4
1780280560.021,4
1780280560.022,4
1780280560.023,4
1780280560.024,4
1780280560.025,4
1780280560.0259,4
1780280560.0269,4
1780280560.0279,4
1780280560.0289,4
1780280560.03,4
1780280560.031,4
1780280560.032,4
1780280560.033,4
1780280560.0339,4
1780280560.0349,4
1780280560.0359,4
1780280560.0369,4
1780280560.038,4
1780280560.039,4
1780280560.04,4
1780280560.041,4
1780280560.0419,4
1780280560.0429,4
1780280560.0439,4
1780280560.0449,4
1780280560.046,4
1780280560.047,4
1780280560.048,4
1780280560.049,4
1780280560.05,4
1780280560.0509,4
1780280560.0519,4
1780280560.0529,4
1780280560.0539,4
1780280560.055,4
1780280560.056,4
1780280560.057,4
1780280560.058,4
1780280560.0589,4
1780280560.0599,4
1780280560.0609,4
1780280560.0619,4
1780280560.063,4
1780280560.064,4
1780280560.065,4
1780280560.066,4
1780280560.0669,4
1780280560.0679,4
1780280560.0689,4
1780280560.0699,4
1780280560.071,4
1780280560.072,4
1780280560.073,4
1780280560.074,4
1780280560.075,4
1780280560.0759,4
1780280560.0769,4
1780280560.0779,4
1780280560.0789,4
1780280560.08,4
1780280560.081,4
1780280560.082,4
1780280560.083,4
1780280560.0839,4
1780280560.0849,4
1780280560.0859,4
1780280560.0869,4
1780280560.088,4
1780280560.089,4
1780280560.09,4
1780280560.091,4
1780280560.0919,4
1780280560.0929,4
1780280560.0939,4
1780280560.0949,4
1780280560.096,4
1780280560.097,4
1780280560.098,4
1780280560.099,4
1780280561.0,4
1780280561.0009,4
1780280561.0019,4
1780280561.0029,4
1780280561.0039,4
1780280561.005,4
1780280561.006,4
1780280561.007,4
1780280561.008,4
1780280561.0089,4
1780280561.0099,4
1780280561.0109,4
1780280561.0119,4
1780280561.013,4
1780280561.014,4
1780280561.015,4
1780280561.016,4
1780280561.0169,4
1780280561.0179,4
1780280561.0189,4
1780280561.0199,4
1780280561.021,4
1780280561.022,4
1780280561.023,4
1780280561.024,4
1780280561.025,4
1780280561.0259,4
1780280561.0269,4
1780280561.0279,4
1780280561.0289,4
1780280561.03,4
1780280561.031,4
1780280561.032,4
1780280561.033,4
1780280561.0339,4
1780280561.0349,4
1780280561.0359,4
1780280561.0369,4
1780280561.038,4
1780280561.039,4
1780280561.04,4
1780280561.041,4
1780280561.0419,4
1780280561.0429,4
1780280561.0439,4
1780280561.0449,4
1780280561.046,4
1780280561.047,4
1780280561.048,4
1780280561.049,4
1780280561.05,4
1780280561.0509,4
1780280561.0519,4
1780280561.0529,4
1780280561.0539,4
1780280561.055,4
1780280561.056,4
1780280561.057,4
1780280561.058,4
1780280561.0589,4
1780280561.0599,4
1780280561.0609,4
1780280561.0619,4
1780280561.063,4
1780280561.064,4
1780280561.065,4
1780280561.066,4
1780280561.0669,4
1780280561.0679,4
1780280561.0689,4
1780280561.0699,4
1780280561.071,4
1780280561.072,4
1780280561.073,4
1780280561.074,4
1780280561.075,4
1780280561.0759,4
1780280561.0769,4
1780280561.0779,4
1780280561.0789,4
1780280561.08,4
1780280561.081,4
1780280561.082,4
1780280561.083,4
1780280561.0839,4
1780280561.0849,4
1780280561.0859,4
1780280561.0869,4
1780280561.088,4
1780280561.089,4
1780280561.09,4
1780280561.091,4
1780280561.0919,4
1780280561.0929,4
1780280561.0939,4
1780280561.0949,4
1780280561.096,4
1780280561.097,4
1780280561.098,4
1780280561.099,4
1780280562.0,4
1780280562.0009,4
1780280562.0019,4
1780280562.0029,4
1780280562.0039,4
1780280562.005,4
1780280562.006,4
1780280562.007,4
1780280562.008,4
1780280562.0089,4
1780280562.0099,4
1780280562.0109,4
1780280562.0119,4
1780280562.013,4
1780280562.014,4
1780280562.015,4
1780280562.016,4
1780280562.0169,4
1780280562.0179,4
1780280562.0189,4
1780280562.0199,4
1780280562.021,4
1780280562.022,4
1780280562.023,4
1780280562.024,4
1780280562.025,4
1780280562.0259,4
1780280562.0269,4
1780280562.0279,4
1780280562.0289,4
1780280562.03,4
1780280562.031,4
1780280562.032,4
1780280562.033,4
1780280562.0339,4
1780280562.0349,4
1780280562.0359,4
1780280562.0369,4
1780280562.038,4
1780280562.039,4
1780280562.04,4
1780280562.041,4
1780280562.0419,4
1780280562.0429,4
1780280562.0439,4
1780280562.0449,4
1780280562.046,4
1780280562.047,4
1780280562.048,4
1780280562.049,4
1780280562.05,4
1780280562.0509,4
1780280562.0519,4
1780280562.0529,4
1780280562.0539,4
1780280562.055,4
1780280562.056,4
1780280562.057,4
1780280562.058,4
1780280562.0589,4
1780280562.0599,4
1780280562.0609,4
1780280562.0619,4
1780280562.063,4
1780280562.064,4
1780280562.065,4
1780280562.066,4
1780280562.0669,4
1780280562.0679,4
1780280562.0689,4
1780280562.0699,4
1780280562.071,4
1780280562.072,4
1780280562.073,4
1780280562.074,4
1780280562.075,4
1780280562.0759,4
1780280562.0769,4
1780280562.0779,4
1780280562.0789,4
1780280562.08,4
1780280562.081,4
1780280562.082,4
1780280562.083,4
1780280562.0839,4
1780280562.0849,4
1780280562.0859,4
1780280562.0869,4
1780280562.088,4
1780280562.089,4
1780280562.09,4
1780280562.091,4
1780280562.0919,4
1780280562.0929,4
1780280562.0939,4
1780280562.0949,4
1780280562.096,4
1780280562.097,4
1780280562.098,4
1780280562.099,4
1780280563.0,4
1780280563.0009,4
1780280563.0019,4
1780280563.0029,4
1780280563.0039,4
1780280563.005,4
1780280563.006,4
1780280563.007,4
1780280563.008,4
1780280563.0089,4
1780280563.0099,4
1780280563.0109,4
1780280563.0119,4
1780280563.013,4
1780280563.014,4
1780280563.015,4
1780280563.016,4
1780280563.0169,4
1780280563.0179,4
1780280563.0189,4
1780280563.0199,4
1780280563.021,4
1780280563.022,4
1780280563.023,4
1780280563.024,4
1780280563.025,4
1780280563.0259,4
1780280563.0269,4
1780280563.0279,4
1780280563.0289,4
1780280563.03,4
1780280563.031,4
1780280563.032,4
1780280563.033,4
1780280563.0339,4
1780280563.0349,4
1780280563.0359,4
1780280563.0369,4
1780280563.038,4
1780280563.039,4
1780280563.04,4
1780280563.041,4
1780280563.0419,4
1780280563.0429,4
1780280563.0439,4
1780280563.0449,4
1780280563.046,4
1780280563.047,4
1780280563.048,4
1780280563.049,4
1780280563.05,4
1780280563.0509,4
1780280563.0519,4
1780280563.0529,4
1780280563.0539,4
1780280563.055,4
1780280563.056,4
1780280563.057,4
1780280563.058,4
1780280563.0589,4
1780280563.0599,4
1780280563.0609,4
1780280563.0619,4
1780280563.063,4
1780280563.064,4
1780280563.065,4
1780280563.066,4
1780280563.0669,4
1780280563.0679,4
1780280563.0689,4
1780280563.0699,4
1780280563.071,4
1780280563.072,4
1780280563.073,4
1780280563.074,4
1780280563.075,4
1780280563.0759,4
1780280563.0769,4
1780280563.0779,4
1780280563.0789,4
1780280563.08,4
1780280563.081,4
1780280563.082,4
1780280563.083,4
1780280563.0839,4
1780280563.0849,4
1780280563.0859,4
1780280563.0869,4
1780280563.088,4
1780280563.089,4
1780280563.09,4
