bag_ts,header_stamp,longitudinal_velocity
1780294783.844886065,1780294783.844057322,1.215000033378601
1780294783.867523432,1780294783.867208719,1.2300000190734863
1780294783.879849672,1780294783.879402637,1.2300000190734863
1780294783.903995752,1780294783.901762247,1.2300000190734863
1780294783.928535223,1780294783.927356720,1.2170000076293945
1780294783.940518618,1780294783.940044641,1.222000002861023
1780294783.966025352,1780294783.963497162,1.222000002861023
1780294783.987145185,1780294783.985791683,1.2369999885559082
1780294784.009004831,1780294784.007665634,1.2730000019073486
1780294784.019942045,1780294784.019671679,1.2730000019073486
1780294784.042283058,1780294784.041717291,1.2740000486373901
1780294784.064058304,1780294784.063629150,1.2740000486373901
1780294784.091014624,1780294784.085782051,1.2710000276565552
1780294784.109463215,1780294784.109033108,1.2649999856948853
1780294784.121822596,1780294784.120792150,1.2649999856948853
1780294784.143247366,1780294784.142990828,1.2589999437332153
1780294784.167815208,1780294784.166978598,1.2569999694824219
1780294784.182411671,1780294784.182138920,1.2569999694824219
1780294784.210639000,1780294784.205208063,1.25600004196167
1780294784.227902412,1780294784.227133274,1.2630000114440918
1780294784.238966703,1780294784.238590479,1.2630000114440918
1780294784.261792898,1780294784.261606216,1.2890000343322754
1780294784.284751654,1780294784.284005880,1.2890000343322754
1780294784.307562113,1780294784.305878878,1.3009999990463257
1780294784.328505754,1780294784.327931166,1.2970000505447388
1780294784.341655731,1780294784.340726376,1.2970000505447388
1780294784.363059521,1780294784.362814188,1.2790000438690186
1780294784.384940386,1780294784.384613037,1.2760000228881836
1780294784.408822536,1780294784.408180952,1.2760000228881836
1780294784.420826197,1780294784.419879675,1.2890000343322754
1780294784.444146872,1780294784.443562031,1.2960000038146973
1780294784.468473673,1780294784.467092991,1.2960000038146973
1780294784.481353760,1780294784.479498863,1.319000005722046
1780294784.502464056,1780294784.501813412,1.3229999542236328
1780294784.524553061,1780294784.524012327,1.3229999542236328
1780294784.546895742,1780294784.545699358,1.3209999799728394
1780294784.559935808,1780294784.559025049,1.3209999799728394
1780294784.582120657,1780294784.580728531,1.2949999570846558
1780294784.603365898,1780294784.603075743,1.2879999876022339
1780294784.625181198,1780294784.624742031,1.2879999876022339
1780294784.647962570,1780294784.647160530,1.2899999618530273
1780294784.659717083,1780294784.658801794,1.2949999570846558
1780294784.683347225,1780294784.682916164,1.2949999570846558
1780294784.707310200,1780294784.706798315,1.315999984741211
1780294784.723345041,1780294784.722641945,1.3220000267028809
1780294784.749116421,1780294784.747101784,1.3220000267028809
1780294784.771844864,1780294784.770541430,1.3270000219345093
1780294784.788508892,1780294784.783875704,1.3270000219345093
1780294784.808554888,1780294784.806203127,1.3020000457763672
1780294784.830429077,1780294784.829022408,1.2970000505447388
1780294784.842378378,1780294784.840826273,1.2970000505447388
1780294784.867068768,1780294784.866413116,1.3020000457763672
1780294784.880459309,1780294784.879312038,1.3070000410079956
1780294784.904468775,1780294784.903426170,1.3070000410079956
1780294784.919275999,1780294784.918699980,1.3220000267028809
1780294784.943922997,1780294784.941850662,1.3240000009536743
1780294784.965582371,1780294784.964992523,1.3240000009536743
1780294784.988139391,1780294784.987708807,1.3240000009536743
1780294785.003182173,1780294785.001030684,1.319000005722046
1780294785.024493217,1780294785.023888826,1.319000005722046
1780294785.047294140,1780294785.046729088,1.309999942779541
1780294785.060672045,1780294785.059636116,1.309999942779541
1780294785.085512877,1780294785.082501411,1.305999994277954
1780294785.107371569,1780294785.106651783,1.3070000410079956
1780294785.124342442,1780294785.123127699,1.3070000410079956
1780294785.146692753,1780294785.145943642,1.3070000410079956
1780294785.169230700,1780294785.168383837,1.309999942779541
1780294785.182115555,1780294785.181137323,1.309999942779541
1780294785.205257416,1780294785.204108238,1.312000036239624
1780294785.229794264,1780294785.228680134,1.309999942779541
1780294785.241394043,1780294785.240599632,1.309999942779541
1780294785.263381243,1780294785.262664080,1.2990000247955322
1780294785.285597324,1780294785.285324335,1.2990000247955322
1780294785.299852371,1780294785.299556255,1.2910000085830688
1780294785.325075626,1780294785.324428797,1.3009999990463257
1780294785.347606659,1780294785.347133160,1.3009999990463257
1780294785.368870020,1780294785.368575335,1.3220000267028809
1780294785.381081343,1780294785.380762100,1.3240000009536743
1780294785.404987335,1780294785.403901100,1.3240000009536743
1780294785.427232027,1780294785.426664114,1.3329999446868896
1780294785.448444605,1780294785.442231178,1.3279999494552612
1780294785.466146708,1780294785.464383364,1.3279999494552612
1780294785.487458229,1780294785.487118721,1.3179999589920044
1780294785.501283646,1780294785.499088526,1.312999963760376
1780294785.523323298,1780294785.523074627,1.312999963760376
1780294785.545381784,1780294785.544940710,1.3079999685287476
1780294785.567070484,1780294785.566812992,1.3079999685287476
1780294785.579740763,1780294785.579429626,1.3079999685287476
1780294785.603785753,1780294785.601706028,1.3079999685287476
1780294785.624640942,1780294785.624255896,1.3079999685287476
1780294785.645841837,1780294785.645568371,1.2949999570846558
1780294785.668049335,1780294785.667788982,1.284999966621399
1780294785.680212498,1780294785.679931402,1.284999966621399
1780294785.702963591,1780294785.702677011,1.2869999408721924
1780294785.725335598,1780294785.724873781,1.3009999990463257
1780294785.747606277,1780294785.746659994,1.3009999990463257
1780294785.759537697,1780294785.758699656,1.315999984741211
1780294785.782122850,1780294785.781816483,1.315999984741211
1780294785.804477215,1780294785.803482294,1.3229999542236328
1780294785.827120781,1780294785.826801538,1.3350000381469727
1780294785.840553045,1780294785.839679480,1.3350000381469727
1780294785.863928795,1780294785.862014532,1.3530000448226929
1780294785.885058403,1780294785.884707451,1.3569999933242798
1780294785.909317017,1780294785.906543732,1.3569999933242798
1780294785.921012878,1780294785.920554161,1.343999981880188
1780294785.946388006,1780294785.945926428,1.340000033378601
1780294785.968080282,1780294785.967797756,1.340000033378601
1780294785.980004549,1780294785.979656935,1.3300000429153442
1780294786.006228924,1780294786.001810074,1.343999981880188
1780294786.025200129,1780294786.024958611,1.343999981880188
1780294786.047395229,1780294786.046940565,1.3569999933242798
1780294786.061285019,1780294786.060948610,1.3569999933242798
1780294786.085074425,1780294786.083887815,1.3589999675750732
1780294786.109469891,1780294786.106014252,1.3669999837875366
1780294786.120985031,1780294786.118815660,1.3669999837875366
1780294786.141861200,1780294786.140613794,1.3589999675750732
1780294786.167000532,1780294786.162725210,1.3380000591278076
1780294786.186188221,1780294786.185932636,1.3380000591278076
1780294786.209729195,1780294786.207674026,1.3279999494552612
1780294786.222174168,1780294786.221542358,1.3309999704360962
1780294786.244465351,1780294786.244134903,1.3309999704360962
1780294786.267031431,1780294786.266582966,1.340000033378601
1780294786.279105425,1780294786.278655529,1.340000033378601
1780294786.302839756,1780294786.302161455,1.3519999980926514
1780294786.328253269,1780294786.326848269,1.3630000352859497
1780294786.339267254,1780294786.338955402,1.3630000352859497
1780294786.361028910,1780294786.360708475,1.3680000305175781
1780294786.383922338,1780294786.383694410,1.3799999952316284
1780294786.406416178,1780294786.406140804,1.3799999952316284
1780294786.422435522,1780294786.422172070,1.38100004196167
1780294786.447115898,1780294786.446201563,1.3630000352859497
1780294786.464121103,1780294786.463703394,1.3630000352859497
1780294786.486585855,1780294786.486034393,1.3420000076293945
1780294786.503322840,1780294786.502836943,1.340999960899353
1780294786.526038647,1780294786.525420666,1.340999960899353
1780294786.541449547,1780294786.541279793,1.3380000591278076
1780294786.564531088,1780294786.562834263,1.3380000591278076
1780294786.586557865,1780294786.586305857,1.340999960899353
1780294786.609997749,1780294786.609760761,1.3380000591278076
1780294786.624330044,1780294786.623838663,1.3380000591278076
1780294786.648058414,1780294786.647684574,1.3359999656677246
1780294786.660373449,1780294786.659804344,1.3300000429153442
1780294786.684952974,1780294786.682355165,1.3300000429153442
1780294786.708484650,1780294786.707397938,1.3339999914169312
1780294786.720555067,1780294786.719894886,1.3329999446868896
1780294786.742077351,1780294786.741508722,1.3329999446868896
1780294786.765244484,1780294786.763626099,1.3270000219345093
1780294786.786265612,1780294786.785919428,1.3270000219345093
1780294786.808617830,1780294786.808228970,1.3289999961853027
1780294786.823349714,1780294786.822877169,1.3140000104904175
1780294786.850705624,1780294786.849951029,1.3140000104904175
1780294786.867298841,1780294786.862128735,1.3049999475479126
1780294786.889253378,1780294786.884265661,1.2899999618530273
1780294786.906990051,1780294786.906679630,1.2899999618530273
1780294786.919517279,1780294786.919277668,1.2899999618530273
1780294786.942743778,1780294786.942500353,1.2829999923706055
1780294786.966041565,1780294786.965178013,1.2829999923706055
1780294786.989084959,1780294786.988041639,1.2740000486373901
1780294787.003892183,1780294787.000846863,1.2669999599456787
1780294787.023470640,1780294787.022952557,1.2669999599456787
1780294787.046252728,1780294787.045766830,1.2619999647140503
1780294787.071508169,1780294787.068557262,1.2619999647140503
1780294787.085061789,1780294787.081291437,1.2569999694824219
1780294787.106230497,1780294787.105423212,1.2450000047683716
1780294787.119857788,1780294787.119609833,1.2450000047683716
1780294787.148534060,1780294787.146233559,1.2389999628067017
1780294787.165278435,1780294787.158410311,1.2230000495910645
1780294787.184817791,1780294787.181032419,1.2230000495910645
1780294787.205916643,1780294787.204113722,1.225000023841858
1780294787.226451397,1780294787.225870609,1.218999981880188
1780294787.257067442,1780294787.247607946,1.218999981880188
1780294787.260390282,1780294787.260187149,1.2130000591278076
1780294787.282624006,1780294787.282056332,1.2130000591278076
1780294787.305410147,1780294787.304956436,1.215000033378601
1780294787.329852581,1780294787.328085899,1.2109999656677246
1780294787.341718674,1780294787.340476751,1.2109999656677246
1780294787.364469767,1780294787.364082575,1.2109999656677246
1780294787.387832165,1780294787.386400461,1.1979999542236328
1780294787.400746822,1780294787.399116755,1.1979999542236328
1780294787.421949625,1780294787.421694040,1.1920000314712524
1780294787.447278738,1780294787.444191933,1.180999994277954
1780294787.467257261,1780294787.466704130,1.180999994277954
1780294787.479487658,1780294787.479068995,1.1920000314712524
1780294787.502119303,1780294787.501800776,1.1920000314712524
1780294787.524379969,1780294787.524149179,1.1920000314712524
1780294787.548025370,1780294787.547644615,1.2029999494552612
1780294787.561939001,1780294787.560199261,1.2029999494552612
1780294787.586542845,1780294787.586253166,1.1990000009536743
1780294787.599916458,1780294787.599119186,1.180999994277954
1780294787.624824286,1780294787.624178886,1.180999994277954
1780294787.647958994,1780294787.647440910,1.1540000438690186
1780294787.664594889,1780294787.664256096,1.1469999551773071
1780294787.687948465,1780294787.687299013,1.1469999551773071
1780294787.701245785,1780294787.699960709,1.1679999828338623
1780294787.724584103,1780294787.722812414,1.2089999914169312
1780294787.746620893,1780294787.745042324,1.2089999914169312
1780294787.768161297,1780294787.767552614,1.215999960899353
1780294787.780646086,1780294787.779933929,1.215999960899353
1780294787.808462381,1780294787.803270578,1.1979999542236328
1780294787.830411196,1780294787.827392101,1.1649999618530273
1780294787.841772079,1780294787.840882301,1.1649999618530273
1780294787.867020130,1780294787.863219738,1.180999994277954
1780294787.886273384,1780294787.884803295,1.2039999961853027
1780294787.910590649,1780294787.907765627,1.2039999961853027
1780294787.919694424,1780294787.919363976,1.222000002861023
1780294787.942200661,1780294787.941859245,1.2419999837875366
1780294787.965899467,1780294787.964010715,1.2419999837875366
